OBJECTID,TAG,CODE,ROUTE,ACCOUNTNUM,PEANO,FEEDERID,OWNER,INSTALLATI,LATITUDE,LONGITUDE,"Lat, Long"
1651290,11MTAA000069313,AFAG,41,-,5900099175,FAA09,PEA,6006978782,19.86075822,99.20917772,"19.8607582173, 99.2091777187"
4025716,11MTAA001322386,AFAG,149,182930,6400179564,FAA06,PEA,6024077743,19.90138715,99.20894611,"19.901387151, 99.208946106"
617687,1150MT000237078,AFAG,17,179700,19402549,FAA06,PEA,6006850136,19.89893995,99.20929231,"19.8989399465, 99.2092923087"
617512,1150MT000236903,AFAG,149,181000,21770370,FAA06,PEA,6007557215,19.90212153,99.20724791,"19.9021215287, 99.2072479054"
617934,1150MT000237325,AFAG,149,183000,6201187447,FAA06,,6007558377,19.90165031,99.20938585,"19.9016503081, 99.209385849"
3132869,11MTAA000920789,AFAG,137,269601,6500568746,FAA06,,6017420623,19.91048693,99.2078634,"19.9104869322, 99.2078633952"
617663,1150MT000237054,AFAG,120,152947,6600101471,FAA06,PEA,6007440671,19.91217395,99.20610379,"19.9121739509, 99.2061037934"
617664,1150MT000237055,AFAG,120,152945,6100037258,FAA06,,6007440646,19.91219971,99.20613516,"19.9121997145, 99.2061351557"
618126,1150MT000237517,AFAG,15,152501,5900144954,FAA06,PEA,6006840758,19.91263412,99.20653254,"19.9126341191, 99.2065325432"
2905155,11MTAA000809763,AFAG,133,238310,6100943693,FAA06,PEA,6021561175,19.91194463,99.20879081,"19.9119446277, 99.2087908055"
2522991,11MTAA000613771,AFAG,165,415345,5800189074,FAA09,PEA,6020267574,19.85944059,99.21256758,"19.8594405933, 99.2125675838"
619719,1150MT000239110,AFAG,41,429102,26448249,FAA09,PEA,6006981353,19.86413897,99.21177302,"19.8641389662, 99.2117730238"
619463,1150MT000238854,AFAG,156,433700,6001709066,FAA09,PEA,6007581193,19.87610864,99.21249868,"19.8761086448, 99.2124986797"
619408,1150MT000238799,AFAG,105,435260,23312211,FAA09,PEA,6007362493,19.87936535,99.21384536,"19.879365347, 99.2138453591"
620773,1150MT000240164,AFAG,28,298151,25180160,FAA06,,6006906715,19.86437283,99.18088183,"19.8643728347, 99.1808818315"
3454017,11MTAA001099188,AFAG,28,297890,6300172096,FAA06,PEA,6006906379,19.86396584,99.1814265,"19.8639658423, 99.1814265048"
2853860,11MTAA000782573,AFAG,28,296901,6000272909,FAA06,PEA,6006904547,19.86491832,99.1821434,"19.8649183208, 99.1821434035"
620849,1150MT000240240,AFAG,28,294534,5900099224,FAA06,PEA,6006902850,19.86685634,99.18313694,"19.8668563445, 99.1831369406"
620733,1150MT000240124,AFAG,122,268322,6200141240,FAA06,,6007457130,19.86886369,99.18627971,"19.8688636906, 99.186279705"
3443884,11MTAA001094467,AFAG,122,271004,6100819679,FAA06,PEA,6022798219,19.86749253,99.18675366,"19.867492531, 99.1867536564"
620722,1150MT000240113,AFAG,122,268351,5600110933,FAA06,,6007457384,19.86909664,99.1868251,"19.8690966391, 99.1868251007"
1698716,11MTAA000092746,AFAG,122,-,26562920,FAA06,,6010774467,19.87001091,99.18621785,"19.8700109117, 99.1862178496"
620055,1150MT000239446,AFAG,104,257503,23078656,FAA06,,6007357228,19.87419191,99.18828631,"19.8741919089, 99.188286311"
619994,1150MT000239385,AFAG,24,253302,26050598,FAA06,,6006887056,19.87778097,99.1921041,"19.8777809722, 99.1921041002"
1995437,11MTAA000268877,AFAG,24,252005,29864007,FAA06,,6018207995,19.87836591,99.1929814,"19.878365905, 99.1929813997"
3632469,11MTAA001186260,AFAG,115,152845,5800188828,FAA09,PEA,6019965192,19.89486671,99.22426639,"19.8948667136, 99.2242663851"
2438688,11MTAA000567826,AFAG,134,243731,5800024130,FAA04,PEA,6018912158,19.82849458,99.22633267,"19.8284945754, 99.2263326704"
1751615,11MTAA000122255,AFAG,64,-,27617578,FAA09,PEA,6016506097,19.89707527,99.22712575,"19.8970752727, 99.227125753"
618361,1150MT000237752,AFAG,64,646901,5700615558,FAA09,PEA,6007142497,19.89870685,99.22803894,"19.8987068536, 99.2280389393"
619007,1150MT000238398,AFAG,63,637732,29562863,FAA09,PEA,6007136643,19.90125,99.22900262,"19.9012499991, 99.2290026188"
618945,1150MT000238336,AFAG,160,643300,29559860,FAA09,PEA,6007594474,19.90045866,99.2290962,"19.9004586584, 99.229096196"
618682,1150MT000238073,AFAG,63,639803,26623675,FAA09,PEA,6007140297,19.90294218,99.22875899,"19.9029421785, 99.2287589935"
618057,1150MT000237448,AFAG,63,637101,29065103,FAA09,PEA,6007136313,19.90158105,99.22926515,"19.901581047, 99.2292651453"
592200,1150MT000211591,AFAG,114,141199,6200142357,FAA04,PEA,6007411472,19.83972871,99.23084049,"19.839728711, 99.2308404939"
619233,1150MT000238624,AFAG,139,278200,26448267,FAA09,,6007523324,19.88661644,99.23157147,"19.8866164379, 99.231571468"
3734088,11MTAA001235575,AFAG,139,,6400018106,FAA09,PEA,6023672101,19.89019687,99.23017835,"19.8901968678, 99.2301783489"
618819,1150MT000238210,AFAG,64,654300,18042866,FAA09,PEA,6007148636,19.89339316,99.23371467,"19.8933931552, 99.2337146705"
618045,1150MT000237436,AFAG,63,637921,29562770,FAA09,PEA,6007137116,19.90052758,99.23096708,"19.900527576, 99.2309670826"
618972,1150MT000238363,AFAG,160,645740,29559840,FAA09,PEA,6007596753,19.89900274,99.23115654,"19.8990027427, 99.2311565353"
618309,1150MT000237700,AFAG,63,638100,6500568636,FAA09,PEA,6007137468,19.90019568,99.23147663,"19.9001956815, 99.2314766342"
3582353,11MTAA001163090,AFAG,63,638312,6300759592,FAA09,PEA,6023216930,19.90122624,99.23265066,"19.9012262356, 99.2326506637"
618694,1150MT000238085,AFAG,63,638211,19521811,FAA09,PEA,6007137549,19.90162159,99.23006506,"19.9016215926, 99.230065055"
593158,1150MT000212549,AFAG,114,145401,25007366,FAA04,PEA,6007414666,19.83999619,99.23506612,"19.8399961949, 99.2350661215"
4770549,11MTAA001451835,AFAG,114,143724,6600324946,FAA04,PEA,6025198976,19.84173531,99.23534846,"19.8417353055, 99.2353484628"
591949,1150MT000211340,AFAG,114,145701,6200142295,FAA04,PEA,6007414835,19.84110776,99.23647449,"19.8411077567, 99.2364744933"
591936,1150MT000211327,AFAG,114,143830,6200142298,FAA04,PEA,6007414068,19.84291278,99.23506829,"19.84291278, 99.2350682935"
618886,1150MT000238277,AFAG,64,654804,23212440,FAA09,PEA,6007150028,19.89326456,99.23467085,"19.8932645606, 99.2346708499"
619196,1150MT000238587,AFAG,140,282390,20067518,FAA09,,6007524476,19.89622069,99.23536542,"19.8962206896, 99.2353654229"
618671,1150MT000238062,AFAG,140,282302,20067516,FAA09,,6007524428,19.89668583,99.23549413,"19.8966858299, 99.2354941268"
602054,1150MT000221445,AFAG,68,014400,26563399,FAA04,PEA,6007173225,19.80441482,99.24386948,"19.8044148164, 99.2438694759"
591966,1150MT000211357,AFAG,114,147101,27808840,FAA04,PEA,6007415524,19.84049026,99.23935394,"19.8404902553, 99.2393539385"
592023,1150MT000211414,AFAG,116,161200,25007924,FAA09,PEA,6007422478,19.8696054,99.24269801,"19.8696054006, 99.2426980051"
1826710,11MTAA000162337,AFAG,116,-,27820502,FAA09,PEA,6016985433,19.87080021,99.24330803,"19.8708002129, 99.2433080321"
3408184,11MTAA001072904,AFAG,116,160002,27801828,FAA09,PEA,6016332680,19.87022836,99.24357237,"19.8702283582, 99.2435723676"
593180,1150MT000212571,AFAG,114,148730,24588515,FAA04,PEA,6007416781,19.83941352,99.24509147,"19.8394135218, 99.2450914685"
1737491,11MTAA000115865,AFAG,9154,016710,6500673305,FAA09,,6016337284,19.87298943,99.24652694,"19.8729894331, 99.2465269445"
602115,1150MT000221506,AFAG,68,012142,19521489,FAA04,PEA,6007168118,19.80354228,99.2518639,"19.8035422821, 99.2518638958"
1866933,11MTAA000184665,AFAG,68,-,29461112,FAA04,PEA,6017351933,19.80213945,99.25195754,"19.8021394548, 99.251957539"
593076,1150MT000212467,AFAG,68,010703,29783301,FAA04,PEA,6007165272,19.8028734,99.25338252,"19.8028733985, 99.2533825174"
2854270,11MTAA000782723,AFAG,129,222434,6000272291,FAA04,PEA,6007485860,19.8074319,99.26159617,"19.8074319034, 99.2615961713"
592891,1150MT000212282,AFAG,129,222430,5901251424,FAA04,PEA,6007485709,19.80744763,99.26163252,"19.8074476285, 99.261632518"
3051779,11MTAA000884406,AFAG,127,197934,6100204741,FAA04,PEA,6022000174,19.8413038,99.27721496,"19.8413038024, 99.2772149579"
591826,1150MT000211217,AFAG,180,217520,6001137658,FAA04,PEA,6007638086,19.84657647,99.27881068,"19.8465764724, 99.2788106779"
591846,1150MT000211237,AFAG,180,217707,6000272925,FAA04,PEA,6007638624,19.84649399,99.27941448,"19.8464939888, 99.2794144846"
1321121,11MTAA000020909,AFAG,180,218501,6201187250,FAA04,PEA,6007639176,19.84609196,99.28070293,"19.8460919625, 99.2807029345"
1829056,11MTAA000163754,AFAG,180,-,28934169,FAA04,PEA,6017022298,19.84669062,99.28193441,"19.8466906212, 99.2819344095"
592795,1150MT000212186,AFAG,129,225002,16083085,FAA04,PEA,6007492729,19.80014848,99.28242559,"19.8001484801, 99.2824255851"
592797,1150MT000212188,AFAG,129,225020,24000892,FAA04,PEA,6007493969,19.79999763,99.2827143,"19.7999976331, 99.2827142981"
3436654,11MTAA001090625,AFAG,129,028700,25389063,FAA04,PEA,6022765540,19.79760116,99.28359713,"19.7976011642, 99.2835971262"
2382570,11MTAA000538051,AFAG,129,225297,5801369815,FAA04,PEA,6019737041,19.80010011,99.28532041,"19.8001001074, 99.2853204094"
592563,1150MT000211954,AFAG,130,225111,6201187363,FAA04,PEA,6007496294,19.80117135,99.28626582,"19.8011713543, 99.2862658157"
593404,1150MT000212795,AFAG,128,210051,25009186,FAA04,PEA,6007479384,19.83744346,99.28535247,"19.8374434606, 99.2853524689"
593554,1150MT000212945,AFAG,128,210502,17676686,FAA04,PEA,6007479659,19.83633508,99.28567366,"19.8363350752, 99.2856736555"
4132612,11MTAA001341098,AFAG,128,,6300232971,FAA04,,6007482984,19.8354979,99.29291849,"19.835497902, 99.2929184906"
592741,1150MT000212132,AFAG,130,227400,5801369445,FAA04,PEA,6007503875,19.79960668,99.29797068,"19.799606684, 99.2979706766"
592681,1150MT000212072,AFAG,130,226854,23634828,FAA04,PEA,6007502530,19.80210553,99.29756493,"19.8021055281, 99.2975649262"
592447,1150MT000211838,AFAG,130,228020,16419383,FAA04,PEA,6007506391,19.80084624,99.30194843,"19.8008462355, 99.3019484265"
4688661,11MTAA001438840,AFAG,97,,27820575,FAA04,PEA,6017090457,19.84445141,99.20216214,"19.8444514097, 99.2021621377"
601802,1150MT000221193,AFAG,75,420500,5801369757,FAA04,PEA,6007210772,19.8487628,99.20197862,"19.8487628041, 99.201978618"
3769934,11MTAA001247961,AFAG,84,,6400017237,FAA04,PEA,6023730735,19.84950179,99.20473877,"19.8495017857, 99.2047387674"
2716241,11MTAA000714668,AFAG,155,403402,6200142402,FAA09,PEA,6020930246,19.85271099,99.20433392,"19.85271099, 99.2043339156"
1551820,11MTAA000036449,AFAG,155,408451,6500059877,FAA09,PEA,6007574303,19.85250119,99.2050144,"19.8525011879, 99.2050144023"
619813,1150MT000239204,AFAG,150,189401,25446375,FAA06,,6007558716,19.89804683,99.20150177,"19.8980468264, 99.2015017665"
617752,1150MT000237143,AFAG,18,184700,16126328,FAA06,,6006851831,19.90122274,99.20160558,"19.9012227368, 99.2016055843"
620321,1150MT000239712,AFAG,18,188704,5700551810,FAA06,,6006855307,19.89761697,99.2038309,"19.8976169708, 99.203830902"
617542,1150MT000236933,AFAG,17,178102,26050175,FAA06,PEA,6006848505,19.90126297,99.20564246,"19.9012629669, 99.2056424629"
617738,1150MT000237129,AFAG,18,183900,6100729409,FAA06,,6006851425,19.90180099,99.20178767,"19.9018009906, 99.2017876667"
620953,1150MT000240344,AFAG,165,411500,6200142581,FAA09,PEA,6007621208,19.85721694,99.2072694,"19.8572169421, 99.2072693952"
621036,1150MT000240427,AFAG,41,427202,26051298,FAA09,PEA,6006978888,19.8615216,99.20951524,"19.8615216008, 99.2095152432"
617582,1150MT000236973,AFAG,17,179300,6300308653,FAA06,PEA,6006849920,19.89914416,99.20851552,"19.8991441579, 99.2085155228"
617698,1150MT000237089,AFAG,17,180041,23694457,FAA06,PEA,6006850555,19.89782036,99.20989595,"19.89782036, 99.2098959496"
617832,1150MT000237223,AFAG,148,172400,5901099716,FAA06,,6007555213,19.90480488,99.20751169,"19.9048048803, 99.2075116873"
617604,1150MT000236995,AFAG,149,181731,5700887524,FAA06,,6007557699,19.90355174,99.20774815,"19.9035517417, 99.2077481464"
617501,1150MT000236892,AFAG,149,181300,5600111140,FAA06,PEA,6007557336,19.9023345,99.20786174,"19.9023345046, 99.2078617388"
617678,1150MT000237069,AFAG,137,271182,5600111040,FAA06,,6007520174,19.91010425,99.2066679,"19.9101042459, 99.2066679018"
621267,1150MT000240658,AFAG,15,151149,25044663,FAA06,PEA,6006836872,19.91482535,99.20927458,"19.9148253482, 99.2092745791"
601663,1150MT000221054,AFAG,111,126700,26663155,FAA04,PEA,6007398541,19.84400566,99.21475281,"19.8440056583, 99.214752805"
1650030,11MTAA000068781,AFAG,111,123401,27161240,FAA04,PEA,6007397385,19.84843833,99.21121958,"19.8484383323, 99.2112195839"
619722,1150MT000239113,AFAG,41,429130,18224173,FAA09,PEA,6006981432,19.8638168,99.21287651,"19.8638168008, 99.2128765123"
619433,1150MT000238824,AFAG,105,434522,16367528,FAA09,PEA,6007360173,19.87731216,99.21387991,"19.8773121619, 99.2138799066"
619409,1150MT000238800,AFAG,105,435200,18042976,FAA09,PEA,6007361983,19.87897737,99.21381399,"19.8789773731, 99.2138139938"
602670,1150MT000222061,AFAG,78,690300,15633702,FAA04,,6007232503,19.81116052,99.21829799,"19.8111605205, 99.2182979902"
2715748,11MTAA000714380,AFAG,78,687310,5700683782,FAA04,PEA,6020930194,19.81609607,99.21813221,"19.8160960685, 99.2181322097"
1953745,11MTAA000238843,AFAG,9802,016200,27699532,FAA04,,6007927833,19.84821957,99.21735233,"19.8482195659, 99.2173523326"
619044,1150MT000238435,AFAG,105,436952,29561463,FAA09,PEA,6007365571,19.88451196,99.21691794,"19.8845119601, 99.2169179434"
618328,1150MT000237719,AFAG,202,201380,6400018109,FAA09,PEA,6007664786,19.90122166,99.21909555,"19.9012216629, 99.2190955496"
2438113,11MTAA000567477,AFAG,28,298081,6500231766,FAA06,PEA,6019945389,19.86339762,99.18147258,"19.8633976162, 99.1814725846"
2752303,11MTAA000733456,AFAG,28,295421,25136312,FAA06,PEA,6006903670,19.86612471,99.18216971,"19.8661247144, 99.1821697109"
2552898,11MTAA000629887,AFAG,122,270568,5800189209,FAA06,PEA,6020346412,19.86755023,99.1867765,"19.8675502251, 99.1867764953"
620000,1150MT000239391,AFAG,24,253402,26050595,FAA06,,6006887251,19.87774092,99.19111323,"19.8777409208, 99.1911132337"
4206777,11MTAA001352400,AFAG,97,,6500204513,FAA04,PEA,6024454166,19.84201411,99.19611495,"19.8420141114, 99.1961149507"
601194,1150MT000220585,AFAG,97,006861,18586462,FAA04,PEA,6007318066,19.83865197,99.19612274,"19.8386519669, 99.1961227414"
4397714,11MTAA001379255,AFAG,24,252060,6100942930,FAA06,PEA,6024248190,19.8782178,99.19336109,"19.8782177962, 99.19336109"
2656870,11MTAA000684952,AFAG,24,247921,5901099283,FAA06,PEA,6020741184,19.8819694,99.19383355,"19.8819694039, 99.1938335471"
601262,1150MT000220653,AFAG,97,005444,23556277,FAA04,PEA,6007316392,19.84286678,99.1977461,"19.8428667769, 99.1977461041"
3457408,11MTAA001100893,AFAG,75,424201,23140948,FAA04,PEA,6022897514,19.84924276,99.20089121,"19.8492427568, 99.2008912059"
3374564,11MTAA001050377,AFAG,24,250505,6100729986,FAA06,PEA,6006885645,19.87934397,99.19876383,"19.8793439667, 99.1987638323"
619587,1150MT000238978,AFAG,151,201815,25446311,FAA06,,6007563222,19.88777806,99.19669981,"19.8877780574, 99.1966998129"
620433,1150MT000239824,AFAG,151,201091,6500204573,FAA06,,6007562375,19.88737194,99.20034881,"19.8873719433, 99.2003488083"
3636103,11MTAA001187456,AFAG,151,-,6300827559,FAA06,PEA,6023393324,19.8890474,99.19765837,"19.8890474016, 99.1976583741"
620409,1150MT000239800,AFAG,151,199000,23299192,FAA06,,6007561454,19.8907361,99.19808319,"19.8907360985, 99.198083186"
3680259,11MTAA001206168,AFAG,238,001000,5800225009,FAA04,PEA,6020039813,19.84450977,99.23100795,"19.8445097704, 99.2310079451"
1589314,11MTAA000047959,AFAG,64,652805,25476334,FAA09,PEA,6007147805,19.89486741,99.23083088,"19.8948674125, 99.2308308771"
3298184,11MTAA001006689,AFAG,63,638200,5600110932,FAA09,PEA,6016764393,19.89832529,99.23309133,"19.8983252925, 99.2330913348"
618635,1150MT000238026,AFAG,63,638700,6201187127,FAA09,PEA,6007139798,19.90245865,99.23026068,"19.902458647, 99.2302606753"
3375799,11MTAA001051410,AFAG,131,226223,25007029,FAA09,PEA,6016559810,19.90942598,99.23396269,"19.9094259772, 99.233962694"
593159,1150MT000212550,AFAG,114,145402,25007367,FAA04,PEA,6007414693,19.84003094,99.23510582,"19.8400309433, 99.2351058245"
1622866,11MTAA000060336,AFAG,114,143722,5801532895,FAA04,PEA,6007413830,19.84174189,99.23537767,"19.841741891, 99.2353776674"
2354801,11MTAA000520378,AFAG,114,145001,5801352007,FAA04,PEA,6019634437,19.83999178,99.23550941,"19.8399917787, 99.2355094104"
619197,1150MT000238588,AFAG,140,282397,23212581,FAA09,,6007524641,19.89625295,99.23538328,"19.8962529543, 99.2353832782"
618731,1150MT000238122,AFAG,9801,001800,27684134,FAA09,,6007926830,19.89807813,99.23880106,"19.8980781319, 99.2388010565"
602068,1150MT000221459,AFAG,68,014920,23716633,FAA04,PEA,6007173661,19.80510802,99.24176177,"19.8051080218, 99.2417617728"
4597703,11MTAA001422414,AFAG,201,200050,6600101302,FAA04,PEA,6024989030,19.8078464,99.24027971,"19.8078463983, 99.2402797108"
4121389,11MTAA001338433,AFAG,116,162791,6001139272,FAA09,PEA,6024248911,19.86314667,99.24763182,"19.8631466735, 99.2476318212"
2223194,11MTAA000427036,AFAG,68,012332,5600111022,FAA04,PEA,6018947020,19.802513,99.25162015,"19.8025129973, 99.2516201529"
592939,1150MT000212330,AFAG,129,222100,23337733,FAA04,PEA,6007484566,19.80578485,99.25237115,"19.8057848481, 99.25237115"
592376,1150MT000211767,AFAG,129,223814,6100729834,FAA04,PEA,6007489452,19.80367668,99.27682447,"19.8036766833, 99.2768244725"
592243,1150MT000211634,AFAG,127,198102,5801369483,FAA04,PEA,6007478403,19.8409935,99.27760848,"19.8409935005, 99.2776084761"
2604403,11MTAA000659316,AFAG,127,198123,24099545,FAA04,PEA,6020539997,19.84190684,99.27794863,"19.841906841, 99.2779486265"
592218,1150MT000211609,AFAG,127,199402,21292956,FAA04,PEA,6007479226,19.83865771,99.28181423,"19.8386577068, 99.2818142256"
592254,1150MT000211645,AFAG,180,217101,22695132,FAA04,PEA,6007637794,19.84560715,99.2794856,"19.8456071452, 99.2794856018"
591904,1150MT000211295,AFAG,129,224900,5800525091,FAA04,PEA,6007492578,19.80034836,99.28255902,"19.8003483621, 99.2825590229"
2854269,11MTAA000782721,AFAG,129,225258,5901099463,FAA04,PEA,6007495255,19.79802644,99.28397261,"19.7980264365, 99.283972611"
592506,1150MT000211897,AFAG,129,225251,22878452,FAA04,PEA,6007495077,19.79806095,99.28416584,"19.7980609482, 99.2841658381"
592584,1150MT000211975,AFAG,130,225143,6200926406,FAA04,PEA,6007497914,19.8020912,99.28610711,"19.8020912025, 99.2861071056"
3296035,11MTAA001004783,AFAG,128,210503,27808696,FAA04,PEA,6007479686,19.83636352,99.28566352,"19.8363635211, 99.2856635167"
593546,1150MT000212937,AFAG,128,210801,5801369340,FAA04,PEA,6007479928,19.83535172,99.28605505,"19.8353517247, 99.2860550532"
3315715,11MTAA001015003,AFAG,130,226103,6001150812,FAA04,PEA,6021647425,19.80001112,99.28905873,"19.8000111237, 99.2890587321"
1804531,11MTAA000152097,AFAG,130,225833,6200926445,FAA04,PEA,6007499732,19.80286227,99.28783409,"19.8028622683, 99.2878340916"
1804525,11MTAA000152091,AFAG,130,225822,6200926427,FAA04,PEA,6007499583,19.80261007,99.28783956,"19.8026100696, 99.2878395577"
593475,1150MT000212866,AFAG,128,212802,16479359,FAA04,PEA,6007481144,19.8348345,99.28969028,"19.8348344966, 99.2896902757"
4602555,11MTAA001423646,AFAG,130,226492,6600091712,FAA04,PEA,6024962634,19.80023766,99.29342176,"19.8002376596, 99.2934217577"
592711,1150MT000212102,AFAG,130,227895,6100729781,FAA04,PEA,6007505377,19.80073854,99.30040918,"19.8007385357, 99.300409183"
593430,1150MT000212821,AFAG,128,214900,6200142294,FAA04,PEA,6007483405,19.83448347,99.29674068,"19.8344834726, 99.2967406793"
592766,1150MT000212157,AFAG,192,229220,6100729825,FAA04,PEA,6007510611,19.79691533,99.30281104,"19.7969153336, 99.3028110448"
1635622,11MTAA000064221,AFAG,192,-,26563108,FAA04,PEA,6007509426,19.79768665,99.30177797,"19.7976866455, 99.3017779735"
592755,1150MT000212146,AFAG,130,228052,5801369433,FAA04,PEA,6007506777,19.80168284,99.30214067,"19.801682835, 99.302140673"
592761,1150MT000212152,AFAG,130,228057,20492870,FAA04,PEA,6007506924,19.80173435,99.30214638,"19.8017343532, 99.3021463843"
592977,1150MT000212368,AFAG,192,001401,6200142090,FAA04,PEA,6007657435,19.78581491,99.31614379,"19.7858149098, 99.3161437853"
